,business_id,name,review_count,city,stars,categories,latitude,longitude,neighborhoods,variable,value
24,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Noise Level,False
25,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Price Range,True
26,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],open,True
27,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Parking.street,False
28,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Good For.breakfast,False
29,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Wi-Fi,False
30,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Good for Kids,True
31,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Good For.brunch,False
32,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Good For.latenight,False
33,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Alcohol,False
34,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Attire,False
35,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Parking.valet,False
36,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Parking.lot,False
37,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Good For.dinner,False
38,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Drive-Thru,True
39,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Good For.lunch,False
40,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Caters,False
41,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Good For Groups,True
42,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Outdoor Seating,False
43,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Delivery,False
44,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Parking.garage,False
45,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Waiter Service,False
46,-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,9,Phoenix,3.0,"['Burgers', 'Fast Food', 'Restaurants']",33.331156,-111.981475,[],attributes.Has TV,True
47,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Take-out,True
48,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Good For.lunch,False
49,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Wheelchair Accessible,True
50,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Good For Groups,True
51,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Waiter Service,True
52,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Good For.dessert,False
53,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Good For.brunch,False
54,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Attire,False
55,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Takes Reservations,False
56,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Delivery,False
57,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Good For.dinner,False
58,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Good for Kids,True
59,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Parking.garage,False
60,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Good For.breakfast,False
61,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Parking.validated,False
62,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Parking.valet,False
63,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Parking.street,False
64,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Good For.latenight,False
65,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Price Range,True
66,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Parking.lot,False
67,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Accepts Credit Cards,True
68,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],open,False
69,-0bUDim5OGuv8R0Qqq6J4A,IHOP,8,Phoenix,2.0,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']",33.5396894,-112.0991833,[],attributes.Outdoor Seating,False
70,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Waiter Service,True
71,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],hours.Saturday.close,False
72,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Noise Level,False
73,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Good For.breakfast,True
74,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],hours.Sunday.open,False
75,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Good For.brunch,False
76,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Has TV,False
77,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Ambience.trendy,False
78,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.BYOB/Corkage,True
79,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],open,True
80,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],hours.Wednesday.close,False
81,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],hours.Sunday.close,False
82,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Good For.dinner,False
83,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],hours.Saturday.open,False
84,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Parking.street,False
85,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Price Range,True
86,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Good For.lunch,False
87,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],hours.Monday.open,False
88,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],hours.Friday.close,False
89,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Good For.latenight,False
90,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Ambience.touristy,False
91,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Take-out,True
92,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],hours.Tuesday.open,False
93,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Parking.validated,False
94,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],hours.Tuesday.close,False
95,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Ambience.hipster,False
96,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Caters,True
97,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Ambience.divey,False
98,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Parking.lot,True
99,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],hours.Wednesday.open,False
100,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Ambience.romantic,False
101,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Ambience.classy,False
102,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Parking.garage,False
103,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Good For.dessert,False
104,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Accepts Credit Cards,True
105,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Corkage,False
106,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],hours.Thursday.close,False
107,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Parking.valet,False
108,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],hours.Friday.open,False
109,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Ambience.casual,True
110,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Attire,False
111,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Wheelchair Accessible,True
112,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],hours.Monday.close,False
113,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],hours.Thursday.open,False
114,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Good For Groups,True
115,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Ambience.intimate,False
116,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Takes Reservations,False
117,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Delivery,False
118,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Wi-Fi,False
119,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Outdoor Seating,False
120,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Order at Counter,False
121,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.BYOB,False
122,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Alcohol,False
123,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Ambience.upscale,False
124,-1bOb2izeJBZjHC7NWxiPA,First Watch,120,Phoenix,4.0,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",33.479996,-112.077144,[],attributes.Good for Kids,True
125,-2_O3_WKgO5In5XO5extNQ,Balkan Bakery,23,Phoenix,5.0,"['Food', 'Ethnic Food', 'Bakeries', 'Specialty Food']",33.639493,-112.057685,[],hours.Wednesday.close,False
126,-2_O3_WKgO5In5XO5extNQ,Balkan Bakery,23,Phoenix,5.0,"['Food', 'Ethnic Food', 'Bakeries', 'Specialty Food']",33.639493,-112.057685,[],open,True
127,-2_O3_WKgO5In5XO5extNQ,Balkan Bakery,23,Phoenix,5.0,"['Food', 'Ethnic Food', 'Bakeries', 'Specialty Food']",33.639493,-112.057685,[],hours.Saturday.close,False
128,-2_O3_WKgO5In5XO5extNQ,Balkan Bakery,23,Phoenix,5.0,"['Food', 'Ethnic Food', 'Bakeries', 'Specialty Food']",33.639493,-112.057685,[],attributes.Accepts Credit Cards,True
129,-2_O3_WKgO5In5XO5extNQ,Balkan Bakery,23,Phoenix,5.0,"['Food', 'Ethnic Food', 'Bakeries', 'Specialty Food']",33.639493,-112.057685,[],attributes.Parking.garage,False
130,-2_O3_WKgO5In5XO5extNQ,Balkan Bakery,23,Phoenix,5.0,"['Food', 'Ethnic Food', 'Bakeries', 'Specialty Food']",33.639493,-112.057685,[],hours.Sunday.close,False
131,-2_O3_WKgO5In5XO5extNQ,Balkan Bakery,23,Phoenix,5.0,"['Food', 'Ethnic Food', 'Bakeries', 'Specialty Food']",33.639493,-112.057685,[],attributes.Parking.street,False
132,-2_O3_WKgO5In5XO5extNQ,Balkan Bakery,23,Phoenix,5.0,"['Food', 'Ethnic Food', 'Bakeries', 'Specialty Food']",33.639493,-112.057685,[],attributes.Price Range,True
133,-2_O3_WKgO5In5XO5extNQ,Balkan Bakery,23,Phoenix,5.0,"['Food', 'Ethnic Food', 'Bakeries', 'Specialty Food']",33.639493,-112.057685,[],attributes.Parking.lot,True
134,-2_O3_WKgO5In5XO5extNQ,Balkan Bakery,23,Phoenix,5.0,"['Food', 'Ethnic Food', 'Bakeries', 'Specialty Food']",33.639493,-112.057685,[],attributes.Parking.validated,False
135,-2_O3_WKgO5In5XO5extNQ,Balkan Bakery,23,Phoenix,5.0,"['Food', 'Ethnic Food', 'Bakeries', 'Specialty Food']",33.639493,-112.057685,[],hours.Thursday.close,False
136,-2_O3_WKgO5In5XO5extNQ,Balkan Bakery,23,Phoenix,5.0,"['Food', 'Ethnic Food', 'Bakeries', 'Specialty Food']",33.639493,-112.057685,[],hours.Friday.open,False
